id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
4590146139,疯狂独角兽,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2922009160.jpg,2025-05-29(泰国),https://movie.douban.com/subject/37259671/,8.4,剧情,4,笑死，都开始看创业爽剧了我，有真实故事作为底本，虽然设定蛮脸谱化光环化的，但看得下去！想发财真得经历九死一生，固然需要梦想，但最主要还是对金钱和改变命运的极致渴望～～～选角蛮好！,,2025-07-20 17:08:47,2025 / 泰国 / 剧情 / 诺塔彭·邦帕卡布 / 纳塔拉·诺帕卢塔亚朋 娜米妲·吉勒娜拉帕
4570647461,鱿鱼游戏 第三季,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2921803469.jpg,2025-06-27(韩国),https://movie.douban.com/subject/36407380/,6.4,"剧情,动作,悬疑",3,,,2025-06-29 14:52:58,2025 / 韩国 / 剧情 动作 悬疑 惊悚 / 黄东赫 / 李政宰 李炳宪
4565252678,神探,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1349162079.jpg,2008-02-22(中国大陆),https://movie.douban.com/subject/2027938/,8.5,"动作,悬疑,惊悚",3,,,2025-06-22 21:58:58,2007 / 中国香港 / 动作 悬疑 惊悚 犯罪 / 杜琪峰 韦家辉 / 刘青云 安志杰
4564171242,枪火,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p1538646661.jpg,1999-11-19(中国香港),https://movie.douban.com/subject/1300741/,8.8,"剧情,动作,犯罪",5,江湖不是打打杀杀，江湖是人情世故,,2025-06-21 21:21:26,1999 / 中国香港 / 剧情 动作 犯罪 / 杜琪峰 / 吴镇宇 任达华
4563364150,甜蜜蜜,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2223011274.jpg,2015-02-13(中国大陆),https://movie.douban.com/subject/1305164/,8.9,"剧情,爱情",4,黎小军好憨李翘好灵～啊，最让人感动的还是米老鼠～豹哥人好好,,2025-06-21 00:22:03,1996 / 中国香港 / 剧情 爱情 / 陈可辛 / 黎明 张曼玉
4563051813,那个人消失了,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2910988186.jpg,2024-09-20(日本),https://movie.douban.com/subject/36901661/,7.6,"剧情,悬疑",3,,,2025-06-20 19:05:19,2024 / 日本 / 剧情 悬疑 / 水野格 / 高桥文哉 田中圭
4561130959,十角馆事件,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2904182545.jpg,2024-03-22(日本),https://movie.douban.com/subject/36700709/,7.4,"悬疑,惊悚,犯罪",4,为犯罪的体力活，为叙诡苦心掩藏凶手身份作的改编而四星～,,2025-06-18 10:37:10,2024 / 日本 / 悬疑 惊悚 犯罪 / 内片辉 / 奥智哉 青木崇高
4559151833,牯岭街少年杀人事件,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p848381236.jpg,1991-07-27(中国台湾),https://movie.douban.com/subject/1292329/,8.9,"剧情,犯罪",5,杰作，讲尽了人与人，人与世界的关系……,,2025-06-15 21:26:56,1991 / 中国台湾 / 剧情 犯罪 / 杨德昌 / 张震 杨静怡
4558791218,真探 第一季,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2161543367.jpg,2014-01-12(美国),https://movie.douban.com/subject/10748120/,9.3,"剧情,悬疑,犯罪",4,,,2025-06-15 14:37:24,2014 / 美国 / 剧情 悬疑 犯罪 / 凯瑞·福永 / 马修·麦康纳 伍迪·哈里森
1809511128,春夜,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2554598542.jpg,2019-05-22(韩国),https://movie.douban.com/subject/30428225/,8.4,"剧情,爱情",4,我发现自己是真的很喜欢看这种背德题材的。,,2025-06-13 22:18:46,2019 / 韩国 / 剧情 爱情 / 安畔锡 / 韩志旼 丁海寅
